,SSBS,SSB,MaxAbundance,TotalAbundance,RescaledAbundance,Sample_midpoint,Latitude,Longitude,Study_common_taxon,Predominant_land_use,Max_linear_extent_metres,geometry
2251,AD1_2011__Cameron 2  52,AD1_2011__Cameron 2 ,612.0,280.0,0.45751633986928103,2009-07-22,46.09337,-117.87672,Hymenoptera,Cannot decide,,POINT (-117.87672 46.09337)
2334,AD1_2011__Cameron 2  135,AD1_2011__Cameron 2 ,612.0,48.0,0.0784313725490196,2008-07-28,46.36125,-123.81525,Hymenoptera,Cannot decide,,POINT (-123.81525 46.36125)
2361,AD1_2011__Cameron 2  162,AD1_2011__Cameron 2 ,612.0,72.0,0.11764705882352941,2008-07-31,46.52201,-122.55806,Hymenoptera,Cannot decide,,POINT (-122.55806 46.52201)
2275,AD1_2011__Cameron 2  76,AD1_2011__Cameron 2 ,612.0,164.0,0.2679738562091503,2009-07-19,46.53815,-122.10821,Hymenoptera,Cannot decide,,POINT (-122.10821 46.53815)
2396,AD1_2011__Cameron 2  197,AD1_2011__Cameron 2 ,612.0,140.0,0.22875816993464052,2008-07-09,46.63453,-117.37771,Hymenoptera,Cannot decide,,POINT (-117.37771 46.63453)
2401,AD1_2011__Cameron 2  202,AD1_2011__Cameron 2 ,612.0,168.0,0.27450980392156865,2009-07-20,46.63835,-121.38967,Hymenoptera,Cannot decide,,POINT (-121.38967 46.63835)
2214,AD1_2011__Cameron 2  15,AD1_2011__Cameron 2 ,612.0,60.0,0.09803921568627451,2008-07-09,45.5712,-116.3048,Hymenoptera,Cannot decide,,POINT (-116.3048 45.5712)
2321,AD1_2011__Cameron 2  122,AD1_2011__Cameron 2 ,612.0,196.0,0.3202614379084967,2009-07-30,45.69219,-113.95238,Hymenoptera,Cannot decide,,POINT (-113.95238 45.69219)
2391,AD1_2011__Cameron 2  192,AD1_2011__Cameron 2 ,612.0,72.0,0.11764705882352941,2008-07-08,45.69974,-117.2947,Hymenoptera,Cannot decide,,POINT (-117.2947 45.69974)
2392,AD1_2011__Cameron 2  193,AD1_2011__Cameron 2 ,612.0,117.6,0.19215686274509802,2008-07-08,45.70638,-117.29303,Hymenoptera,Cannot decide,,POINT (-117.29303 45.70638)
2345,AD1_2011__Cameron 2  146,AD1_2011__Cameron 2 ,612.0,256.0,0.41830065359477125,2009-07-30,45.83865,-113.43752,Hymenoptera,Cannot decide,,POINT (-113.43752 45.83865)
2258,AD1_2011__Cameron 2  59,AD1_2011__Cameron 2 ,612.0,144.0,0.23529411764705882,2009-07-31,46.06763,-114.24847,Hymenoptera,Cannot decide,,POINT (-114.24847 46.06763)
2230,AD1_2011__Cameron 2  31,AD1_2011__Cameron 2 ,612.0,72.0,0.11764705882352941,2008-07-08,46.10825,-117.2458,Hymenoptera,Cannot decide,,POINT (-117.2458 46.10825)
2231,AD1_2011__Cameron 2  32,AD1_2011__Cameron 2 ,612.0,140.0,0.22875816993464052,2008-07-08,46.11186,-117.25697,Hymenoptera,Cannot decide,,POINT (-117.25697 46.11186)
2319,AD1_2011__Cameron 2  120,AD1_2011__Cameron 2 ,612.0,204.0,0.3333333333333333,2009-07-31,46.70816,-114.52659,Hymenoptera,Cannot decide,,POINT (-114.52659 46.70816)
2350,AD1_2011__Cameron 2  151,AD1_2011__Cameron 2 ,612.0,128.0,0.20915032679738563,2009-07-22,46.73,-117.17,Hymenoptera,Cannot decide,,POINT (-117.17 46.73)
2266,AD1_2011__Cameron 2  67,AD1_2011__Cameron 2 ,612.0,178.0,0.2908496732026144,2008-07-30,46.96064,-123.10229,Hymenoptera,Cannot decide,,POINT (-123.10229 46.96064)
2320,AD1_2011__Cameron 2  121,AD1_2011__Cameron 2 ,612.0,128.0,0.20915032679738563,2009-06-25,47.05577,-122.92571,Hymenoptera,Cannot decide,,POINT (-122.92571 47.05577)
2351,AD1_2011__Cameron 2  152,AD1_2011__Cameron 2 ,612.0,104.0,0.16993464052287582,2009-07-19,47.16485,-121.74509,Hymenoptera,Cannot decide,,POINT (-121.74509 47.16485)
2366,AD1_2011__Cameron 2  167,AD1_2011__Cameron 2 ,612.0,62.39999999999999,0.10196078431372547,2008-07-30,47.35185,-123.32477,Hymenoptera,Cannot decide,,POINT (-123.32477 47.35185)
2367,AD1_2011__Cameron 2  168,AD1_2011__Cameron 2 ,612.0,240.0,0.39215686274509803,2008-07-30,47.387,-123.3113,Hymenoptera,Cannot decide,,POINT (-123.3113 47.387)
2316,AD1_2011__Cameron 2  117,AD1_2011__Cameron 2 ,612.0,204.0,0.3333333333333333,2009-06-26,47.4775,-123.08805,Hymenoptera,Cannot decide,,POINT (-123.08805 47.4775)
2286,AD1_2011__Cameron 2  87,AD1_2011__Cameron 2 ,612.0,88.0,0.1437908496732026,2009-07-24,47.63734,-117.56119,Hymenoptera,Cannot decide,,POINT (-117.56119 47.63734)
2246,AD1_2011__Cameron 2  47,AD1_2011__Cameron 2 ,612.0,280.0,0.45751633986928103,2008-08-02,47.63764,-120.44181,Hymenoptera,Cannot decide,,POINT (-120.44181 47.63764)
2233,AD1_2011__Cameron 2  34,AD1_2011__Cameron 2 ,612.0,368.0,0.6013071895424836,2009-07-21,47.73174,-118.3755,Hymenoptera,Cannot decide,,POINT (-118.3755 47.73174)
2374,AD1_2011__Cameron 2  175,AD1_2011__Cameron 2 ,612.0,84.0,0.13725490196078433,2008-08-01,47.74601,-121.08798,Hymenoptera,Cannot decide,,POINT (-121.08798 47.74601)
2302,AD1_2011__Cameron 2  103,AD1_2011__Cameron 2 ,612.0,120.0,0.19607843137254902,2008-08-01,47.86216,-121.49251,Hymenoptera,Cannot decide,,POINT (-121.49251 47.86216)
2395,AD1_2011__Cameron 2  196,AD1_2011__Cameron 2 ,612.0,48.0,0.0784313725490196,2009-06-26,47.94269,-123.42516,Hymenoptera,Cannot decide,,POINT (-123.42516 47.94269)
2239,AD1_2011__Cameron 2  40,AD1_2011__Cameron 2 ,612.0,440.0,0.7189542483660131,2009-06-27,48.02908,-123.3351,Hymenoptera,Cannot decide,,POINT (-123.3351 48.02908)
2397,AD1_2011__Cameron 2  198,AD1_2011__Cameron 2 ,612.0,592.0,0.9673202614379085,2009-06-27,48.09788,-123.41248,Hymenoptera,Cannot decide,,POINT (-123.41248 48.09788)
2322,AD1_2011__Cameron 2  123,AD1_2011__Cameron 2 ,612.0,416.0,0.6797385620915033,2009-07-21,48.39298,-119.90317,Hymenoptera,Cannot decide,,POINT (-119.90317 48.39298)
2245,AD1_2011__Cameron 2  46,AD1_2011__Cameron 2 ,612.0,52.0,0.08496732026143791,2009-07-20,48.48593,-121.0843,Hymenoptera,Cannot decide,,POINT (-121.0843 48.48593)
2400,AD1_2011__Cameron 2  201,AD1_2011__Cameron 2 ,612.0,216.0,0.35294117647058826,2009-06-30,48.50639,-123.14064,Hymenoptera,Cannot decide,,POINT (-123.14064 48.50639)
2299,AD1_2011__Cameron 2  100,AD1_2011__Cameron 2 ,612.0,164.0,0.2679738562091503,2009-06-29,48.51715,-122.89218,Hymenoptera,Cannot decide,,POINT (-122.89218 48.51715)
2352,AD1_2011__Cameron 2  153,AD1_2011__Cameron 2 ,612.0,152.0,0.24836601307189543,2009-07-21,48.51906,-120.73407,Hymenoptera,Cannot decide,,POINT (-120.73407 48.51906)
2317,AD1_2011__Cameron 2  118,AD1_2011__Cameron 2 ,612.0,184.0,0.3006535947712418,2009-06-30,48.51947,-123.14733,Hymenoptera,Cannot decide,,POINT (-123.14733 48.51947)
2368,AD1_2011__Cameron 2  169,AD1_2011__Cameron 2 ,612.0,32.0,0.05228758169934641,2009-07-22,46.82963,-117.24027,Hymenoptera,Cannot decide,,POINT (-117.24027 46.82963)
2369,AD1_2011__Cameron 2  170,AD1_2011__Cameron 2 ,612.0,40.0,0.06535947712418301,2008-07-09,46.82963,-117.24027,Hymenoptera,Cannot decide,,POINT (-117.24027 46.82963)
2323,AD1_2011__Cameron 2  124,AD1_2011__Cameron 2 ,612.0,64.0,0.10457516339869281,2009-08-01,48.02376,-115.01229,Hymenoptera,Cannot decide,,POINT (-115.01229 48.02376)
2282,AD1_2011__Cameron 2  83,AD1_2011__Cameron 2 ,612.0,112.0,0.1830065359477124,2009-08-01,48.29945,-116.70358,Hymenoptera,Cannot decide,,POINT (-116.70358 48.29945)
2300,AD1_2011__Cameron 2  101,AD1_2011__Cameron 2 ,612.0,356.0,0.5816993464052288,2009-08-02,48.30446,-113.98406,Hymenoptera,Cannot decide,,POINT (-113.98406 48.30446)
2272,AD1_2011__Cameron 2  73,AD1_2011__Cameron 2 ,612.0,28.0,0.0457516339869281,2009-08-02,48.61515,-113.87173,Hymenoptera,Cannot decide,,POINT (-113.87173 48.61515)
2238,AD1_2011__Cameron 2  39,AD1_2011__Cameron 2 ,612.0,312.0,0.5098039215686274,2009-08-01,48.85286,-116.27901,Hymenoptera,Cannot decide,,POINT (-116.27901 48.85286)
2398,AD1_2011__Cameron 2  199,AD1_2011__Cameron 2 ,612.0,196.0,0.3202614379084967,2009-06-29,48.52285,-122.9149,Hymenoptera,Cannot decide,,POINT (-122.9149 48.52285)
2244,AD1_2011__Cameron 2  45,AD1_2011__Cameron 2 ,612.0,104.0,0.16993464052287582,2009-07-20,48.5272,-121.97182,Hymenoptera,Cannot decide,,POINT (-121.97182 48.5272)
2235,AD1_2011__Cameron 2  36,AD1_2011__Cameron 2 ,612.0,60.0,0.09803921568627451,2009-06-30,48.55015,-123.03194,Hymenoptera,Cannot decide,,POINT (-123.03194 48.55015)
2269,AD1_2011__Cameron 2  70,AD1_2011__Cameron 2 ,612.0,78.0,0.12745098039215685,2009-07-20,48.58761,-120.8037,Hymenoptera,Cannot decide,,POINT (-120.8037 48.58761)
2363,AD1_2011__Cameron 2  164,AD1_2011__Cameron 2 ,612.0,168.0,0.27450980392156865,2009-07-20,48.59934,-120.54421,Hymenoptera,Cannot decide,,POINT (-120.54421 48.59934)
2276,AD1_2011__Cameron 2  77,AD1_2011__Cameron 2 ,612.0,112.0,0.1830065359477124,2009-07-20,48.62165,-120.83583,Hymenoptera,Cannot decide,,POINT (-120.83583 48.62165)
2265,AD1_2011__Cameron 2  66,AD1_2011__Cameron 2 ,612.0,204.0,0.3333333333333333,2009-06-29,48.62174,-123.00058,Hymenoptera,Cannot decide,,POINT (-123.00058 48.62174)
2385,AD1_2011__Cameron 2  186,AD1_2011__Cameron 2 ,612.0,228.0,0.37254901960784315,2009-06-29,48.64107,-122.97676,Hymenoptera,Cannot decide,,POINT (-122.97676 48.64107)
2285,AD1_2011__Cameron 2  86,AD1_2011__Cameron 2 ,612.0,72.0,0.11764705882352941,2009-07-21,48.7247,-120.6636,Hymenoptera,Cannot decide,,POINT (-120.6636 48.7247)
21541,VK1_2008__Buddle 1 1 31,VK1_2008__Buddle 1 1,186.0,6.0,0.03225806451612903,2004-07-05,48.48404,-79.42201,Araneae,Plantation forest,0.7,POINT (-79.42201 48.48404)
21545,VK1_2008__Buddle 1 1 35,VK1_2008__Buddle 1 1,186.0,30.0,0.16129032258064516,2004-07-05,48.48404,-79.42201,Araneae,Plantation forest,0.7,POINT (-79.42201 48.48404)
21548,VK1_2008__Buddle 1 1 38,VK1_2008__Buddle 1 1,186.0,7.0,0.03763440860215054,2004-07-05,48.48404,-79.42201,Araneae,Plantation forest,0.7,POINT (-79.42201 48.48404)
21547,VK1_2008__Buddle 1 1 37,VK1_2008__Buddle 1 1,186.0,9.0,0.04838709677419355,2004-07-05,48.48404,-79.42201,Araneae,Plantation forest,0.7,POINT (-79.42201 48.48404)
21546,VK1_2008__Buddle 1 1 36,VK1_2008__Buddle 1 1,186.0,7.0,0.03763440860215054,2004-07-05,48.48404,-79.42201,Araneae,Plantation forest,0.7,POINT (-79.42201 48.48404)
21549,VK1_2008__Buddle 1 1 39,VK1_2008__Buddle 1 1,186.0,21.0,0.11290322580645161,2004-07-05,48.48404,-79.42201,Araneae,Plantation forest,0.7,POINT (-79.42201 48.48404)
21521,VK1_2008__Buddle 1 1 11,VK1_2008__Buddle 1 1,186.0,11.0,0.05913978494623656,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21522,VK1_2008__Buddle 1 1 12,VK1_2008__Buddle 1 1,186.0,12.0,0.06451612903225806,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21527,VK1_2008__Buddle 1 1 17,VK1_2008__Buddle 1 1,186.0,15.0,0.08064516129032258,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21528,VK1_2008__Buddle 1 1 18,VK1_2008__Buddle 1 1,186.0,15.0,0.08064516129032258,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21523,VK1_2008__Buddle 1 1 13,VK1_2008__Buddle 1 1,186.0,20.0,0.10752688172043011,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21526,VK1_2008__Buddle 1 1 16,VK1_2008__Buddle 1 1,186.0,17.0,0.0913978494623656,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21530,VK1_2008__Buddle 1 1 20,VK1_2008__Buddle 1 1,186.0,32.0,0.17204301075268819,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21525,VK1_2008__Buddle 1 1 15,VK1_2008__Buddle 1 1,186.0,11.0,0.05913978494623656,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21529,VK1_2008__Buddle 1 1 19,VK1_2008__Buddle 1 1,186.0,7.0,0.03763440860215054,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21524,VK1_2008__Buddle 1 1 14,VK1_2008__Buddle 1 1,186.0,16.0,0.08602150537634409,2004-07-05,48.48502,-79.41814,Araneae,Plantation forest,0.7,POINT (-79.41814 48.48502)
21535,VK1_2008__Buddle 1 1 25,VK1_2008__Buddle 1 1,186.0,21.0,0.11290322580645161,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21538,VK1_2008__Buddle 1 1 28,VK1_2008__Buddle 1 1,186.0,30.0,0.16129032258064516,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21534,VK1_2008__Buddle 1 1 24,VK1_2008__Buddle 1 1,186.0,27.0,0.14516129032258066,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21540,VK1_2008__Buddle 1 1 30,VK1_2008__Buddle 1 1,186.0,39.0,0.20967741935483872,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21533,VK1_2008__Buddle 1 1 23,VK1_2008__Buddle 1 1,186.0,25.0,0.13440860215053763,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21539,VK1_2008__Buddle 1 1 29,VK1_2008__Buddle 1 1,186.0,19.0,0.10215053763440861,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21532,VK1_2008__Buddle 1 1 22,VK1_2008__Buddle 1 1,186.0,57.0,0.3064516129032258,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21531,VK1_2008__Buddle 1 1 21,VK1_2008__Buddle 1 1,186.0,26.0,0.13978494623655913,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21537,VK1_2008__Buddle 1 1 27,VK1_2008__Buddle 1 1,186.0,41.0,0.22043010752688172,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21536,VK1_2008__Buddle 1 1 26,VK1_2008__Buddle 1 1,186.0,27.0,0.14516129032258066,2004-07-05,48.48535,-79.41664,Araneae,Plantation forest,0.7,POINT (-79.41664 48.48535)
21517,VK1_2008__Buddle 1 1 7,VK1_2008__Buddle 1 1,186.0,25.0,0.13440860215053763,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21518,VK1_2008__Buddle 1 1 8,VK1_2008__Buddle 1 1,186.0,6.0,0.03225806451612903,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21516,VK1_2008__Buddle 1 1 6,VK1_2008__Buddle 1 1,186.0,29.0,0.15591397849462366,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21515,VK1_2008__Buddle 1 1 5,VK1_2008__Buddle 1 1,186.0,20.0,0.10752688172043011,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21519,VK1_2008__Buddle 1 1 9,VK1_2008__Buddle 1 1,186.0,32.0,0.17204301075268819,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21511,VK1_2008__Buddle 1 1 1,VK1_2008__Buddle 1 1,186.0,0.0,0.0,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21512,VK1_2008__Buddle 1 1 2,VK1_2008__Buddle 1 1,186.0,8.0,0.043010752688172046,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21513,VK1_2008__Buddle 1 1 3,VK1_2008__Buddle 1 1,186.0,18.0,0.0967741935483871,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21520,VK1_2008__Buddle 1 1 10,VK1_2008__Buddle 1 1,186.0,22.0,0.11827956989247312,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
21514,VK1_2008__Buddle 1 1 4,VK1_2008__Buddle 1 1,186.0,6.0,0.03225806451612903,2004-07-05,48.486434,-79.41978,Araneae,Plantation forest,0.7,POINT (-79.41978 48.486434)
9577,HW1_2007__Chapman 1 6 185,HW1_2007__Chapman 1 6,60.0,14.0,0.23333333333333334,2000-06-12,45.48783,-92.85083,Aves,Cropland,200.0,POINT (-92.85083 45.48783)
9567,HW1_2007__Chapman 1 6 175,HW1_2007__Chapman 1 6,60.0,14.0,0.23333333333333334,2000-06-12,45.489,-92.87317,Aves,Cropland,200.0,POINT (-92.87317 45.489)
9578,HW1_2007__Chapman 1 6 186,HW1_2007__Chapman 1 6,60.0,12.0,0.2,2000-06-12,45.49117,-92.85067,Aves,Cropland,200.0,POINT (-92.85067 45.49117)
9566,HW1_2007__Chapman 1 6 174,HW1_2007__Chapman 1 6,60.0,8.0,0.13333333333333333,2000-06-12,45.4915,-92.87333,Aves,Cropland,200.0,POINT (-92.87333 45.4915)
9565,HW1_2007__Chapman 1 6 173,HW1_2007__Chapman 1 6,60.0,15.0,0.25,2000-06-12,45.4935,-92.87283,Aves,Cropland,200.0,POINT (-92.87283 45.4935)
9591,HW1_2007__Chapman 1 6 199,HW1_2007__Chapman 1 6,60.0,3.0,0.05,2000-06-12,45.4935,-92.8535,Aves,Primary vegetation,200.0,POINT (-92.8535 45.4935)
9579,HW1_2007__Chapman 1 6 187,HW1_2007__Chapman 1 6,60.0,30.0,0.5,2000-06-12,45.4935,-92.85083,Aves,Cropland,200.0,POINT (-92.85083 45.4935)
9569,HW1_2007__Chapman 1 6 177,HW1_2007__Chapman 1 6,60.0,9.0,0.15,2000-06-12,45.4935,-92.8665,Aves,Cropland,200.0,POINT (-92.8665 45.4935)
9564,HW1_2007__Chapman 1 6 172,HW1_2007__Chapman 1 6,60.0,28.0,0.4666666666666667,2000-06-12,45.49567,-92.87233,Aves,Primary vegetation,200.0,POINT (-92.87233 45.49567)
9580,HW1_2007__Chapman 1 6 188,HW1_2007__Chapman 1 6,60.0,14.0,0.23333333333333334,2000-06-12,45.49567,-92.85067,Aves,Cropland,200.0,POINT (-92.85067 45.49567)
9590,HW1_2007__Chapman 1 6 198,HW1_2007__Chapman 1 6,60.0,10.0,0.16666666666666666,2000-06-12,45.49583,-92.85383,Aves,Primary vegetation,200.0,POINT (-92.85383 45.49583)
9581,HW1_2007__Chapman 1 6 189,HW1_2007__Chapman 1 6,60.0,15.0,0.25,2000-06-12,45.49783,-92.8505,Aves,Cropland,200.0,POINT (-92.8505 45.49783)
9570,HW1_2007__Chapman 1 6 178,HW1_2007__Chapman 1 6,60.0,12.0,0.2,2000-06-12,45.49883,-92.86583,Aves,Cropland,200.0,POINT (-92.86583 45.49883)
9563,HW1_2007__Chapman 1 6 171,HW1_2007__Chapman 1 6,60.0,25.0,0.4166666666666667,2000-06-12,45.49967,-92.873,Aves,Pasture,200.0,POINT (-92.873 45.49967)
9589,HW1_2007__Chapman 1 6 197,HW1_2007__Chapman 1 6,60.0,12.0,0.2,2000-06-12,45.5,-92.85033,Aves,Cropland,200.0,POINT (-92.85033 45.5)
9571,HW1_2007__Chapman 1 6 179,HW1_2007__Chapman 1 6,60.0,19.0,0.31666666666666665,2000-06-12,45.50133,-92.86667,Aves,Cropland,200.0,POINT (-92.86667 45.50133)
9588,HW1_2007__Chapman 1 6 196,HW1_2007__Chapman 1 6,60.0,9.0,0.15,2000-06-12,45.50233,-92.85033,Aves,Primary vegetation,200.0,POINT (-92.85033 45.50233)
9562,HW1_2007__Chapman 1 6 170,HW1_2007__Chapman 1 6,60.0,11.0,0.18333333333333332,2000-06-12,45.5025,-92.87233,Aves,Pasture,200.0,POINT (-92.87233 45.5025)
9572,HW1_2007__Chapman 1 6 180,HW1_2007__Chapman 1 6,60.0,16.0,0.26666666666666666,2000-06-12,45.50367,-92.8665,Aves,Cropland,200.0,POINT (-92.8665 45.50367)
9561,HW1_2007__Chapman 1 6 169,HW1_2007__Chapman 1 6,60.0,16.0,0.26666666666666666,2000-06-12,45.5045,-92.87283,Aves,Primary vegetation,200.0,POINT (-92.87283 45.5045)
9587,HW1_2007__Chapman 1 6 195,HW1_2007__Chapman 1 6,60.0,10.0,0.16666666666666666,2000-06-12,45.50467,-92.85033,Aves,Primary vegetation,200.0,POINT (-92.85033 45.50467)
9573,HW1_2007__Chapman 1 6 181,HW1_2007__Chapman 1 6,60.0,8.0,0.13333333333333333,2000-06-12,45.507,-92.8665,Aves,Pasture,200.0,POINT (-92.8665 45.507)
9560,HW1_2007__Chapman 1 6 168,HW1_2007__Chapman 1 6,60.0,15.0,0.25,2000-06-12,45.50717,-92.87333,Aves,Primary vegetation,200.0,POINT (-92.87333 45.50717)
9559,HW1_2007__Chapman 1 6 167,HW1_2007__Chapman 1 6,60.0,21.0,0.35,2000-06-12,45.50833,-92.87267,Aves,Primary vegetation,200.0,POINT (-92.87267 45.50833)
9574,HW1_2007__Chapman 1 6 182,HW1_2007__Chapman 1 6,60.0,11.0,0.18333333333333332,2000-06-12,45.509,-92.86617,Aves,Primary vegetation,200.0,POINT (-92.86617 45.509)
9575,HW1_2007__Chapman 1 6 183,HW1_2007__Chapman 1 6,60.0,12.0,0.2,2000-06-12,45.51083,-92.866,Aves,Cropland,200.0,POINT (-92.866 45.51083)
9474,HW1_2007__Chapman 1 3 82,HW1_2007__Chapman 1 3,60.0,13.0,0.21666666666666667,2000-06-12,45.5175,-92.7435,Aves,Primary vegetation,200.0,POINT (-92.7435 45.5175)
9473,HW1_2007__Chapman 1 3 81,HW1_2007__Chapman 1 3,60.0,18.0,0.3,2000-06-12,45.5195,-92.74367,Aves,Primary vegetation,200.0,POINT (-92.74367 45.5195)
9463,HW1_2007__Chapman 1 3 71,HW1_2007__Chapman 1 3,60.0,22.0,0.36666666666666664,2000-06-12,45.51967,-92.7495,Aves,Primary vegetation,200.0,POINT (-92.7495 45.51967)
9472,HW1_2007__Chapman 1 3 80,HW1_2007__Chapman 1 3,60.0,13.0,0.21666666666666667,2000-06-12,45.52233,-92.74383,Aves,Primary vegetation,200.0,POINT (-92.74383 45.52233)
9464,HW1_2007__Chapman 1 3 72,HW1_2007__Chapman 1 3,60.0,18.0,0.3,2000-06-12,45.52233,-92.75033,Aves,Primary vegetation,200.0,POINT (-92.75033 45.52233)
9471,HW1_2007__Chapman 1 3 79,HW1_2007__Chapman 1 3,60.0,17.0,0.2833333333333333,2000-06-12,45.52417,-92.744,Aves,Primary vegetation,200.0,POINT (-92.744 45.52417)
9465,HW1_2007__Chapman 1 3 73,HW1_2007__Chapman 1 3,60.0,31.0,0.5166666666666667,2000-06-12,45.52417,-92.75,Aves,Primary vegetation,200.0,POINT (-92.75 45.52417)
9470,HW1_2007__Chapman 1 3 78,HW1_2007__Chapman 1 3,60.0,22.0,0.36666666666666664,2000-06-12,45.5265,-92.74367,Aves,Primary vegetation,200.0,POINT (-92.74367 45.5265)
9466,HW1_2007__Chapman 1 3 74,HW1_2007__Chapman 1 3,60.0,14.0,0.23333333333333334,2000-06-12,45.52667,-92.75017,Aves,Primary vegetation,200.0,POINT (-92.75017 45.52667)
9468,HW1_2007__Chapman 1 3 76,HW1_2007__Chapman 1 3,60.0,16.0,0.26666666666666666,2000-06-12,45.5285,-92.74717,Aves,Primary vegetation,200.0,POINT (-92.74717 45.5285)
9469,HW1_2007__Chapman 1 3 77,HW1_2007__Chapman 1 3,60.0,12.0,0.2,2000-06-12,45.52867,-92.74383,Aves,Primary vegetation,200.0,POINT (-92.74383 45.52867)
9467,HW1_2007__Chapman 1 3 75,HW1_2007__Chapman 1 3,60.0,16.0,0.26666666666666666,2000-06-12,45.529,-92.75033,Aves,Primary vegetation,200.0,POINT (-92.75033 45.529)
9483,HW1_2007__Chapman 1 3 91,HW1_2007__Chapman 1 3,60.0,10.0,0.16666666666666666,2000-06-12,45.53083,-92.74717,Aves,Primary vegetation,200.0,POINT (-92.74717 45.53083)
9485,HW1_2007__Chapman 1 3 93,HW1_2007__Chapman 1 3,60.0,10.0,0.16666666666666666,2000-06-12,45.53117,-92.74067,Aves,Primary vegetation,200.0,POINT (-92.74067 45.53117)
9484,HW1_2007__Chapman 1 3 92,HW1_2007__Chapman 1 3,60.0,8.0,0.13333333333333333,2000-06-12,45.53117,-92.744,Aves,Primary vegetation,200.0,POINT (-92.744 45.53117)
9482,HW1_2007__Chapman 1 3 90,HW1_2007__Chapman 1 3,60.0,10.0,0.16666666666666666,2000-06-12,45.53333,-92.747,Aves,Primary vegetation,200.0,POINT (-92.747 45.53333)
9486,HW1_2007__Chapman 1 3 94,HW1_2007__Chapman 1 3,60.0,9.0,0.15,2000-06-12,45.53333,-92.74067,Aves,Primary vegetation,200.0,POINT (-92.74067 45.53333)
9481,HW1_2007__Chapman 1 3 89,HW1_2007__Chapman 1 3,60.0,19.0,0.31666666666666665,2000-06-12,45.53583,-92.747,Aves,Primary vegetation,200.0,POINT (-92.747 45.53583)
9487,HW1_2007__Chapman 1 3 95,HW1_2007__Chapman 1 3,60.0,18.0,0.3,2000-06-12,45.53583,-92.74067,Aves,Primary vegetation,200.0,POINT (-92.74067 45.53583)
9488,HW1_2007__Chapman 1 3 96,HW1_2007__Chapman 1 3,60.0,13.0,0.21666666666666667,2000-06-12,45.538,-92.7405,Aves,Primary vegetation,200.0,POINT (-92.7405 45.538)
9480,HW1_2007__Chapman 1 3 88,HW1_2007__Chapman 1 3,60.0,16.0,0.26666666666666666,2000-06-12,45.53817,-92.747,Aves,Primary vegetation,200.0,POINT (-92.747 45.53817)
